pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof,event_id
0.000712454,0.000419056,-0.00678101,-0.401215,0.0175336,-0.915816,0.844681,3.09792,-1.56245,-1,21.5035,27,Event_1096322394
0.000727822,0.000490271,-0.0172878,-0.597087,-0.0331075,-0.801493,1.8326,-3.0862,-1.10277,-1,14.6138,9,Event_1096322394
0.000638242,0.00112165,-0.0175289,-0.91888,-0.151173,-0.364427,0.8083,-2.97853,-0.381982,1,9.22953,14,Event_1096322394
0.000712786,0.00068007,-0.0597319,-0.719324,-0.0610043,-0.691991,1.29807,-3.05699,-0.851767,-1,0.230572,1,Event_1096322394
0.000786777,0.000303365,-0.0594753,-0.973061,-0.210128,0.0948568,3.3475,-2.92891,0.0951428,-1,12.286,6,Event_1096322394
0.00071746,0.000630516,-0.0179355,-0.548472,-0.188001,0.81476,0.791983,-2.81137,1.14103,-1,11.1317,13,Event_1096322394
0.0007072,0.000648649,-0.0597567,-0.566935,-0.236653,-0.789038,2.84376,-2.74616,-1.06888,-1,12.2841,13,Event_1096322394
0.00071824,0.000631787,0.048637,-0.634426,-0.323827,-0.701883,1.78431,-2.66964,-0.871002,1,14.3844,18,Event_1096322394
0.000793464,0.000461126,0.0483165,-0.892808,-0.388277,0.22833,1.04298,-2.73137,0.232427,-1,18.7074,18,Event_1096322394
0.000722239,0.000615021,-0.0597106,-0.863205,-0.458034,0.212326,1.61587,-2.65375,0.215605,-1,14.5985,16,Event_1096322394
0.00073857,0.000585882,-0.0596429,-0.417934,-0.231213,-0.878562,1.23691,-2.63627,-1.36943,-1,36.0137,26,Event_1096322394
0.000720849,0.000619082,-0.0596781,-0.81563,-0.563476,-0.131315,11.9138,-2.53704,-0.132078,1,13.5702,13,Event_1096322394
0.000745105,0.000585831,0.0483195,-0.637147,-0.392334,-0.663414,0.837208,-2.58966,-0.798887,-1,13.7293,18,Event_1096322394
0.00070936,0.000635072,-0.0598656,-0.383249,-0.279575,-0.880317,2.23255,-2.51135,-1.37718,1,6.00884,11,Event_1096322394
0.000684116,0.000670869,-0.0597114,-0.811227,-0.576894,-0.095417,10.8673,-2.52343,-0.0957082,1,0.466511,1,Event_1096322394
0.000709162,0.000635422,-0.0597164,-0.809057,-0.586754,-0.0338543,4.94947,-2.51413,-0.0338673,1,6.05295,13,Event_1096322394
0.000666638,0.000693815,-0.0596624,-0.800862,-0.582813,-0.137655,15.3987,-2.5125,-0.138535,1,1.54079,1,Event_1096322394
0.000736453,0.000597562,-0.0595739,-0.811266,-0.583094,-0.0430008,2.72264,-2.5184,-0.0430273,-1,5.41425,10,Event_1096322394
0.000703729,0.000641671,-0.0594931,-0.355761,-0.276027,-0.892885,7.33072,-2.48173,-1.43598,-1,3.99818,3,Event_1096322394
0.000709909,0.000630378,-0.00695961,-0.62577,-0.767563,0.138779,1.15791,-2.25478,0.13968,1,5.44496,9,Event_1096322394
0.000746022,0.000604078,0.0460955,-0.148825,-0.218691,-0.964378,1.2379,-2.16833,-2.00499,-1,24.6513,37,Event_1096322394
0.0008332,0.000593823,0.0464388,-0.131427,-0.578781,-0.804822,1.28473,-1.79409,-1.11215,1,14.1295,16,Event_1096322394
0.000265321,0.00070568,0.0471984,-0.0502869,-0.264299,-0.963129,1.00438,-1.75881,-1.98743,1,22.367,29,Event_1096322394
0.000693248,0.000627639,-0.00691858,-0.199454,-0.858075,0.473208,1.37229,-1.79918,0.514196,-1,1.02658,2,Event_1096322394
0.000755977,0.000613398,-0.0174083,-0.226593,-0.971551,0.0688806,1.21886,-1.79993,0.0689898,-1,37.3676,15,Event_1096322394
0.000762369,0.000615453,-0.00696196,-0.0553065,-0.401009,0.914403,1.48514,-1.70785,1.55376,-1,42.2976,35,Event_1096322394
0.000855374,0.000613432,0.0484451,-0.016368,-0.437928,-0.898861,0.832896,-1.60816,-1.46626,1,27.0153,27,Event_1096322394
0.000760282,0.000617415,0.0487495,-0.0186563,-0.769173,-0.638768,0.768629,-1.59505,-0.756089,1,12.6941,17,Event_1096322394
0.000403806,0.000611244,-0.0591535,0.0392283,-0.979496,-0.197605,1.02283,-1.53077,-0.200239,1,8.62658,14,Event_1096322394
0.000701586,0.000622426,-0.0171533,-0.0231892,-0.571655,0.820167,1.05692,-1.61134,1.15733,-1,22.1969,19,Event_1096322394
0.000688254,0.000621113,-0.0179943,0.0170054,-0.934051,0.356734,2.04039,-1.55259,0.373138,-1,12.3858,18,Event_1096322394
0.0011077,0.000681886,0.0481099,0.0687862,-0.414213,-0.907577,0.846641,-1.40623,-1.51361,1,9.20437,9,Event_1096322394
0.000849812,0.000647182,-0.0178297,0.185944,-0.943229,0.275215,0.78722,-1.37616,0.282498,1,21.7278,15,Event_1096322394
0.000764042,0.00063092,0.0487514,0.307179,-0.94412,-0.119488,1.20567,-1.25624,-0.120061,1,17.7947,14,Event_1096322394
0.000900387,0.000683341,-0.00679363,0.204802,-0.589506,0.78137,0.859548,-1.23643,1.04888,1,0.140644,1,Event_1096322394
0.000788497,0.000651879,-0.0604894,0.157185,-0.398508,0.903595,0.835303,-1.1951,1.49147,1,27.4092,33,Event_1096322394
0.000517743,0.000524702,0.0485395,0.40844,-0.905244,-0.117091,0.855235,-1.14695,-0.117631,1,15.2085,14,Event_1096322394
0.000627568,0.000577719,-0.059693,0.442935,-0.864139,0.238898,3.06662,-1.09714,0.243605,1,16.3588,11,Event_1096322394
0.000731477,0.000630504,-0.0601329,0.330532,-0.694792,0.638759,1.27477,-1.12675,0.756074,-1,20.4016,15,Event_1096322394
0.000710296,0.000619678,-0.0596335,0.478587,-0.834871,0.271928,12.1903,-1.05028,0.278944,1,2.64393,4,Event_1096322394
0.000539849,0.000487693,-0.00672452,0.326129,-0.443382,0.834896,1.10092,-0.936609,1.20409,1,14.2018,14,Event_1096322394
0.000712654,0.000620131,-0.059651,0.587999,-0.776993,0.224808,2.03843,-0.922982,0.228714,1,3.16413,13,Event_1096322394
0.000705557,0.000614786,-0.0596485,0.577905,-0.765859,0.281932,10.7744,-0.924367,0.28978,1,10.4634,16,Event_1096322394
